time,type,quantity,medium,median,pers90,pers99,max
22.29.51,9,5435,0.00026803275068997136,0.000255,0.000313,0.000383,0.000729
22.29.51,40,252,0.0002788571428571429,0.000262,0.000321,0.000425,0.000737
22.29.51,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.29.51,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.29.51,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.29.51,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.29.52,1,93493,0.0002475421261484638,0.000244,0.000275,0.000341,0.00141
22.29.52,3,93618,0.00021822925078506891,0.000211,0.000254,0.000407,0.001441
22.29.52,11,5363,0.0002338264031325772,0.000223,0.000282,0.00038,0.000867
22.29.52,9,5438,0.00026802666421478375,0.000255,0.000313,0.000383,0.000729
22.29.52,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.29.52,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.29.52,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.29.52,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.29.52,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.29.53,1,93553,0.00024754176776798536,0.000244,0.000275,0.000341,0.00141
22.29.53,3,93675,0.0002182270402988701,0.000211,0.000254,0.000407,0.001441
22.29.53,11,5363,0.0002338264031325772,0.000223,0.000282,0.00038,0.000867
22.29.53,9,5439,0.00026802206287920464,0.000255,0.000313,0.000383,0.000729
22.29.53,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.29.53,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.29.53,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.29.53,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.29.53,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.29.54,1,93607,0.0002475397886909989,0.000244,0.000275,0.000341,0.00141
22.29.54,3,93724,0.0002182223549997517,0.000211,0.000254,0.000407,0.001441
22.29.54,11,5366,0.0002338151323145754,0.000223,0.000282,0.00038,0.000867
22.29.54,9,5443,0.0002680082674995395,0.000255,0.000313,0.000383,0.000729
22.29.54,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.29.54,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.29.54,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.29.54,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.29.54,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.29.55,1,93682,0.00024753962340682667,0.000244,0.000275,0.000341,0.00141
22.29.55,3,93802,0.00021822551757954867,0.000211,0.000254,0.000407,0.001441
22.29.55,11,5367,0.00023381237190236848,0.000223,0.000282,0.00038,0.000867
22.29.55,9,5444,0.00026801377663482616,0.000255,0.000313,0.000383,0.000729
22.29.55,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.29.55,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.29.55,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.29.55,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.29.55,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.29.56,1,93748,0.0002475414622178429,0.000244,0.000275,0.000341,0.00141
22.29.56,3,93866,0.00021823102081687618,0.000211,0.000254,0.000407,0.001441
22.29.56,11,5368,0.00023380942622951037,0.000223,0.000282,0.00038,0.000867
22.29.56,9,5445,0.0002680091827364543,0.000255,0.000313,0.000383,0.000729
22.29.56,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.29.56,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.29.56,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.29.56,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.29.56,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.29.58,1,93806,0.0002475435153401524,0.000244,0.000275,0.000341,0.00141
22.29.58,3,93923,0.0002182294326203058,0.000211,0.000254,0.000407,0.001441
22.29.58,11,5369,0.00023380908921587104,0.000223,0.000282,0.00038,0.000867
22.29.58,9,5445,0.0002680091827364543,0.000255,0.000313,0.000383,0.000729
22.29.58,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.29.58,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.29.58,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.29.58,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.29.58,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.29.59,1,93869,0.0002475463678104416,0.000244,0.000275,0.000341,0.00141
22.29.59,3,93986,0.00021823261975184588,0.000211,0.000254,0.000407,0.001441
22.29.59,11,5371,0.0002338015267175594,0.000223,0.000282,0.00038,0.000867
22.29.59,9,5447,0.0002680055076188716,0.000255,0.000313,0.000383,0.000729
22.29.59,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.29.59,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.29.59,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.29.59,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.29.59,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.00,1,93917,0.0002475470362128086,0.000244,0.000275,0.000341,0.00141
22.30.00,3,94026,0.00021823078722903224,0.000211,0.000254,0.000407,0.001441
22.30.00,11,5375,0.00023385079069767665,0.000223,0.000282,0.00038,0.000867
22.30.00,9,5452,0.0002679961482024933,0.000255,0.000313,0.000381,0.000729
22.30.00,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.30.00,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.00,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.00,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.00,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.01,1,93963,0.00024754747081296195,0.000244,0.000275,0.000341,0.00141
22.30.01,3,94071,0.0002182302197276204,0.000211,0.000254,0.000407,0.001441
22.30.01,11,5378,0.00023383878765340498,0.000223,0.000282,0.00038,0.000867
22.30.01,9,5454,0.0002679917491749163,0.000255,0.000313,0.000381,0.000729
22.30.01,40,253,0.00027873122529644274,0.000262,0.000321,0.000425,0.000737
22.30.01,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.01,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.01,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.01,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.02,1,94034,0.00024754853563602896,0.000244,0.000275,0.000342,0.00141
22.30.02,3,94146,0.00021823260680216871,0.000211,0.000254,0.000407,0.001441
22.30.02,11,5380,0.00023384832713754867,0.000223,0.000282,0.00038,0.000867
22.30.02,9,5457,0.0002679959684808491,0.000255,0.000313,0.000381,0.000729
22.30.02,40,254,0.0002788385826771654,0.000262,0.000321,0.000425,0.000737
22.30.02,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.02,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.02,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.02,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.03,1,94093,0.0002475510824396964,0.000244,0.000275,0.000342,0.00141
22.30.03,3,94204,0.00021823110483628063,0.000211,0.000254,0.000407,0.001441
22.30.03,11,5398,0.00023384086698777568,0.000223,0.000282,0.00038,0.000867
22.30.03,9,5474,0.0002680025575447559,0.000255,0.000313,0.000381,0.000729
22.30.03,40,254,0.0002788385826771654,0.000262,0.000321,0.000425,0.000737
22.30.03,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.03,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.03,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.03,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.04,1,94152,0.0002475480924462397,0.000244,0.000275,0.000341,0.00141
22.30.04,3,94256,0.00021824013325408441,0.000211,0.000254,0.000407,0.001441
22.30.04,11,5399,0.00023383774773106376,0.000223,0.000282,0.00038,0.000867
22.30.04,9,5475,0.0002679952511415514,0.000255,0.000313,0.000381,0.000729
22.30.04,40,254,0.0002788385826771654,0.000262,0.000321,0.000425,0.000737
22.30.04,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.04,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.04,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.04,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.05,1,94205,0.00024754565044316504,0.000244,0.000275,0.000342,0.00141
22.30.05,3,94311,0.00021823726818713597,0.000211,0.000254,0.000407,0.001441
22.30.05,11,5399,0.00023383774773106376,0.000223,0.000282,0.00038,0.000867
22.30.05,9,5475,0.0002679952511415514,0.000255,0.000313,0.000381,0.000729
22.30.05,40,254,0.0002788385826771654,0.000262,0.000321,0.000425,0.000737
22.30.05,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.05,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.05,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.05,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.06,1,94268,0.00024754704671785087,0.000244,0.000275,0.000342,0.00141
22.30.06,3,94385,0.00021823404142604208,0.000211,0.000254,0.000407,0.001441
22.30.06,11,5412,0.00023392128603104471,0.000223,0.000282,0.00038,0.000867
22.30.06,9,5488,0.0002680182215743429,0.000255,0.000313,0.000381,0.000729
22.30.06,40,255,0.00027881568627450984,0.000262,0.000321,0.000425,0.000737
22.30.06,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.06,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.06,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.06,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.07,1,94333,0.0002475477510521066,0.000244,0.000275,0.000342,0.00141
22.30.07,3,94448,0.0002182368393189583,0.000211,0.000254,0.000407,0.001441
22.30.07,11,5419,0.0002339507289167769,0.000223,0.000282,0.00038,0.000867
22.30.07,9,5497,0.00026802092050209094,0.000255,0.000313,0.000381,0.000729
22.30.07,40,255,0.00027881568627450984,0.000262,0.000321,0.000425,0.000737
22.30.07,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.07,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.07,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.07,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.08,1,94421,0.00024754979294858544,0.000244,0.000275,0.000342,0.00141
22.30.08,3,94546,0.00021824699088271297,0.000211,0.000254,0.000407,0.001441
22.30.08,11,5422,0.00023395979343415974,0.000223,0.000282,0.00038,0.000867
22.30.08,9,5500,0.0002680181818181807,0.000255,0.000313,0.000381,0.000729
22.30.08,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.08,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.08,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.08,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.08,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.09,1,94488,0.00024755310727286417,0.000244,0.000275,0.000342,0.00141
22.30.09,3,94611,0.0002182500554903445,0.000211,0.000254,0.000408,0.001441
22.30.09,11,5422,0.00023395979343415974,0.000223,0.000282,0.00038,0.000867
22.30.09,9,5501,0.00026801472459552704,0.000255,0.000313,0.000381,0.000729
22.30.09,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.09,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.09,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.09,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.09,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.10,1,94544,0.0002475501353866813,0.000244,0.000275,0.000342,0.00141
22.30.10,3,94668,0.00021824655638649784,0.000211,0.000254,0.000407,0.001441
22.30.10,11,5423,0.00023395961644846286,0.000223,0.000282,0.00038,0.000867
22.30.10,9,5501,0.00026801472459552704,0.000255,0.000313,0.000381,0.000729
22.30.10,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.10,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.10,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.10,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.10,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.11,1,94599,0.00024755222571061427,0.000244,0.000275,0.000342,0.00141
22.30.11,3,94714,0.0002182465316637136,0.000211,0.000254,0.000408,0.001441
22.30.11,11,5423,0.00023395961644846286,0.000223,0.000282,0.00038,0.000867
22.30.11,9,5501,0.00026801472459552704,0.000255,0.000313,0.000381,0.000729
22.30.11,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.11,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.11,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.11,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.11,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.12,1,94651,0.0002475519962810578,0.000244,0.000275,0.000342,0.00141
22.30.12,3,94760,0.00021824305614179994,0.000211,0.000254,0.000407,0.001441
22.30.12,11,5423,0.00023395961644846286,0.000223,0.000282,0.00038,0.000867
22.30.12,9,5502,0.0002680129043983995,0.000255,0.000313,0.000381,0.000729
22.30.12,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.12,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.12,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.12,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.12,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.13,1,94702,0.0002475499989440395,0.000244,0.000275,0.000342,0.00141
22.30.13,3,94808,0.00021824296472868266,0.000211,0.000254,0.000408,0.001441
22.30.13,11,5424,0.00023396073008849816,0.000223,0.000282,0.00038,0.000867
22.30.13,9,5503,0.0002680087225149908,0.000255,0.000313,0.000381,0.000729
22.30.13,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.13,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.13,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.13,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.13,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.14,1,94758,0.0002475498955233167,0.000244,0.000275,0.000342,0.00141
22.30.14,3,94865,0.00021824373583510196,0.000211,0.000254,0.000408,0.001441
22.30.14,11,5424,0.00023396073008849816,0.000223,0.000282,0.00038,0.000867
22.30.14,9,5503,0.0002680087225149908,0.000255,0.000313,0.000381,0.000729
22.30.14,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.14,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.14,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.14,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.14,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.15,1,94807,0.00024754810298815977,0.000244,0.000275,0.000342,0.00141
22.30.15,3,94911,0.00021824421826760812,0.000211,0.000254,0.000408,0.001441
22.30.15,11,5425,0.00023397235023041736,0.000223,0.000282,0.00038,0.000867
22.30.15,9,5504,0.00026800726744185947,0.000255,0.000313,0.000381,0.000729
22.30.15,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.15,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.15,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.15,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.15,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.16,1,94861,0.0002475550436954964,0.000244,0.000275,0.000342,0.00141
22.30.16,3,94972,0.00021824469317269254,0.000211,0.000254,0.000408,0.001441
22.30.16,11,5427,0.00023396849087894126,0.000223,0.000282,0.00038,0.000867
22.30.16,9,5505,0.0002680016348773832,0.000255,0.000313,0.000381,0.000729
22.30.16,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.16,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.16,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.16,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.16,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.17,1,94919,0.0002475526712249234,0.000244,0.000275,0.000342,0.00141
22.30.17,3,95026,0.00021824412266113435,0.000211,0.000254,0.000408,0.001441
22.30.17,11,5427,0.00023396849087894126,0.000223,0.000282,0.00038,0.000867
22.30.17,9,5507,0.0002680009079353541,0.000255,0.000313,0.000381,0.000729
22.30.17,40,256,0.00027889062500000006,0.000262,0.000319,0.000425,0.000737
22.30.17,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.17,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.17,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.17,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.18,1,94997,0.0002475530385169904,0.000244,0.000275,0.000342,0.00141
22.30.18,3,95118,0.00021824634664308493,0.000211,0.000254,0.000408,0.001441
22.30.18,11,5442,0.00023383517089305657,0.000223,0.000282,0.00038,0.000867
22.30.18,9,5523,0.0002680738728951649,0.000255,0.000314,0.000381,0.000729
22.30.18,40,257,0.0002789727626459144,0.000262,0.000319,0.000425,0.000737
22.30.18,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.18,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.18,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.18,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.19,1,95063,0.0002475525809200069,0.000244,0.000275,0.000342,0.00141
22.30.19,3,95179,0.00021824708181423377,0.000211,0.000254,0.000407,0.001441
22.30.19,11,5445,0.00023382497704316143,0.000223,0.000282,0.00038,0.000867
22.30.19,9,5526,0.0002680785378212081,0.000255,0.000314,0.000381,0.000729
22.30.19,40,257,0.0002789727626459144,0.000262,0.000319,0.000425,0.000737
22.30.19,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.19,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.19,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.19,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.20,1,95117,0.0002475529926301156,0.000244,0.000275,0.000342,0.00141
22.30.20,3,95231,0.00021824168600557538,0.000211,0.000254,0.000407,0.001441
22.30.20,11,5445,0.00023382497704316143,0.000223,0.000282,0.00038,0.000867
22.30.20,9,5526,0.0002680785378212081,0.000255,0.000314,0.000381,0.000729
22.30.20,40,257,0.0002789727626459144,0.000262,0.000319,0.000425,0.000737
22.30.20,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.20,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.20,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.20,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.21,1,95165,0.00024755539326431754,0.000244,0.000275,0.000342,0.00141
22.30.21,3,95275,0.00021824686434003602,0.000211,0.000254,0.000408,0.001441
22.30.21,11,5448,0.00023381461086637554,0.000223,0.000282,0.00038,0.000867
22.30.21,9,5530,0.000268062025316455,0.000255,0.000314,0.000381,0.000729
22.30.21,40,257,0.0002789727626459144,0.000262,0.000319,0.000425,0.000737
22.30.21,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.21,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.21,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.21,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.22,1,95206,0.00024755516459045487,0.000244,0.000275,0.000342,0.00141
22.30.22,3,95316,0.00021824497461073557,0.000211,0.000254,0.000408,0.001441
22.30.22,11,5448,0.00023381461086637554,0.000223,0.000282,0.00038,0.000867
22.30.22,9,5531,0.00026805875971795266,0.000255,0.000314,0.000381,0.000729
22.30.22,40,257,0.0002789727626459144,0.000262,0.000319,0.000425,0.000737
22.30.22,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.22,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.22,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.22,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.23,1,95266,0.000247554877920758,0.000244,0.000275,0.000342,0.00141
22.30.23,3,95373,0.00021824355949793745,0.000211,0.000254,0.000408,0.001441
22.30.23,11,5449,0.00023382639016333528,0.000223,0.000282,0.00038,0.000867
22.30.23,9,5532,0.00026806055676066457,0.000255,0.000314,0.000381,0.000729
22.30.23,40,258,0.0002791201550387597,0.00026250000000000004,0.000319,0.000425,0.000737
22.30.23,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.23,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.23,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.23,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.24,1,95321,0.0002475540961592832,0.000244,0.000275,0.000342,0.00141
22.30.24,3,95421,0.00021824880267442933,0.000211,0.000254,0.000408,0.001441
22.30.24,11,5470,0.00023384424131627301,0.000223,0.000282,0.00038,0.000867
22.30.24,9,5532,0.00026806055676066457,0.000255,0.000314,0.000381,0.000729
22.30.24,40,258,0.0002791201550387597,0.00026250000000000004,0.000319,0.000425,0.000737
22.30.24,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.24,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.24,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.24,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.25,1,95389,0.00024755973959260635,0.000244,0.000275,0.000342,0.00141
22.30.25,3,95495,0.00021825147913499793,0.000211,0.000254,0.000408,0.001441
22.30.25,11,5485,0.00023381659070191652,0.000223,0.000282,0.00038,0.000867
22.30.25,9,5542,0.00026807235654998144,0.000255,0.000314,0.000381,0.000729
22.30.25,40,259,0.0002790270270270271,0.000262,0.000319,0.000425,0.000737
22.30.25,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.25,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.25,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.25,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.26,1,95493,0.00024757189532216247,0.000244,0.000275,0.000342,0.00141
22.30.26,3,95624,0.0002182775035555559,0.000211,0.000254,0.000409,0.001441
22.30.26,11,5515,0.00023383553943789878,0.000223,0.000282,0.00038,0.000867
22.30.26,9,5571,0.00026806013283072995,0.000255,0.000314,0.000381,0.000729
22.30.26,40,259,0.0002790270270270271,0.000262,0.000319,0.000425,0.000737
22.30.26,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.26,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.26,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.26,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.27,1,95571,0.00024757390840317024,0.000244,0.000275,0.000342,0.00141
22.30.27,3,95698,0.00021828925369387435,0.000211,0.000254,0.00041,0.001441
22.30.27,11,5521,0.00023385111392863818,0.000223,0.000282,0.00038,0.000867
22.30.27,9,5577,0.00026804536489151806,0.000255,0.000313,0.000381,0.000729
22.30.27,40,259,0.0002790270270270271,0.000262,0.000319,0.000425,0.000737
22.30.27,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.27,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.27,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.27,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.28,1,95636,0.00024757847463297787,0.000244,0.000275,0.000342,0.00141
22.30.28,3,95753,0.00021829186552897896,0.000211,0.000254,0.00041,0.001441
22.30.28,11,5537,0.00023384720968033456,0.000223,0.000282,0.00038,0.000867
22.30.28,9,5593,0.0002680606114786332,0.000255,0.000314,0.000381,0.000729
22.30.28,40,259,0.0002790270270270271,0.000262,0.000319,0.000425,0.000737
22.30.28,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.28,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.28,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.28,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.29,1,95708,0.0002475813307142514,0.000244,0.000275,0.000342,0.00141
22.30.29,3,95830,0.00021829827820094139,0.000211,0.000254,0.00041,0.001441
22.30.29,11,5565,0.0002338044923629847,0.000223,0.000282,0.00038,0.000867
22.30.29,9,5619,0.0002680567716675556,0.000255,0.000313,0.000381,0.000729
22.30.29,40,259,0.0002790270270270271,0.000262,0.000319,0.000425,0.000737
22.30.29,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.29,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.29,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.29,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.30,1,95774,0.00024757581389520843,0.000244,0.000275,0.000342,0.00141
22.30.30,3,95895,0.00021829504145154727,0.000211,0.000254,0.00041,0.001441
22.30.30,11,5575,0.0002338089686098671,0.000223,0.000282,0.00038,0.000867
22.30.30,9,5629,0.0002680870492094502,0.000255,0.000313,0.000381,0.000729
22.30.30,40,259,0.0002790270270270271,0.000262,0.000319,0.000425,0.000737
22.30.30,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.30,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.30,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.30,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
22.30.31,1,95837,0.000247573640660703,0.000244,0.000275,0.000342,0.00141
22.30.31,3,95954,0.00021829420347245607,0.000211,0.000254,0.00041,0.001441
22.30.31,11,5580,0.00023383333333333494,0.000223,0.000282,0.00038,0.000867
22.30.31,9,5633,0.0002680678146635887,0.000255,0.000313,0.000381,0.000729
22.30.31,40,259,0.0002790270270270271,0.000262,0.000319,0.000425,0.000737
22.30.31,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.30.31,64,25,0.00031096000000000004,0.000295,0.000356,0.000474,0.000474
22.30.31,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.30.31,37,2,0.0001895,0.0001895,0.00019,0.00019,0.00019
